Gutschein/AktionsID;ProgrammID;Programmname;Titel;Gutschein-Code;Beschreibung;gültig ab;gültig bis;geändert am;Gutschein-/Aktionsart 1;Gutschein-/Aktionsart 2;Gutschein-/Aktionsart 3;Mindestbestellwert;Nur für Neukunden;Exklusiv;Partnerschaftsstatus;Werbemittelcode
"87011";"10058";"Hundeland.de";"Versand geschenkt";"AFF-VERSAND-FREI";"Ab einem Mindestbestellwert von 29 € schenken wir Ihnen den Versand.";"01.04.2015 12:00:00";"30.06.2015 00:00:00";"01.04.2015 11:05:13";"Versandkostenfrei";"";"";"29,00 €";"false";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10058&type=text&tnb=11&ent=58' target='_blank'> Versand geschenkt</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10058&type=text&tnb=11' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"87083";"2150";"myToys.de - Einfach alles für Ihr Kind";"7€ Neukunden Gutschein auf Alles!";"MYT7EURALLES";"Wir haben einen neuen myToys Gutschein für unsere Kundinnen und Kunden. Details zum Gutschein: - Gültig bis: 30.06.2015 - Gutscheinwert: 7€ - Mindestbestellwert 39€ - Gutscheincode: MYT7EURALLES - Gültig nur für Neukunden Gültig nur für Ihren Erstkauf bei myToys.de bis zum 30.06.2015. Nur anrechenbar auf das Sortiment von myToys.de und ab einem Bestellwert von 39 €. Nur online einsetzbar, nur mit Kundenkonto, keine Barauszahlung oder nachträgliche Anrechnung. Pro Haushalt und Bestellung nur ein Gutschein. Kombination mit Rabatt oder Gratisartikel ausgeschlossen. Nicht auf Bücher, Spielekonsolen, Produkte der Marke Pampers und Geschenkgutscheine anrechenbar.";"30.03.2015 00:00:00";"30.06.2015 23:59:00";"30.03.2015 14:30:37";"Für alle Produkte";"";"";"39,00 €";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=2150&type=text&tnb=29' target='_blank'> 7€ Neukunden Gutschein auf Alles!</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=2150&type=text&tnb=29' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"86632";"1332";"Schwab Versand";"10% Rabatt auf Mode - Neukundengutschein";"17890";"Aktion: 10% Rabatt auf Mode - Neukundengutschein Gutscheincode: 17890 Mindestbestellwert: kein MBW Zeitraum: 26.03. - 30.06.2015 Der Gutschein gilt nur für Neukunden.";"26.03.2015 00:00:00";"30.06.2015 00:00:00";"26.03.2015 09:46:08";"Auf ausgewählte Produkte";"";"";"";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=1332&type=text&tnb=9&ent=150' target='_blank'> 10% Rabatt auf Mode - Neukundengutschein</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=1332&type=text&tnb=9' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"85904";"1597";"zooplus.de - Mein Haustiershop";"10% Rabatt auf Futter & Snacks für Neukunden";"kein Code notwendig";"10% Rabatt auf Futter & Snacks für Neukunden";"19.03.2015 00:00:00";"19.09.2015 00:00:00";"19.03.2015 11:54:46";"Auf ausgewählte Produkte";"";"";"";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=1597&type=text&tnb=91' target='_blank'> 10% Rabatt auf Futter & Snacks für Neukunden</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=1597&type=text&tnb=91' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"85902";"1597";"zooplus.de - Mein Haustiershop";"5% Gutscheincode für Neukunden";"5PRDEAFF";"5% Gutscheincode für Neukunden";"19.03.2015 00:00:00";"19.09.2015 00:00:00";"19.03.2015 11:53:42";"Für alle Produkte";"";"";"";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=1597&type=text&tnb=91' target='_blank'> 5% Gutscheincode für Neukunden</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=1597&type=text&tnb=91' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"85659";"7042";"keller-sports.de - Sportartikel online bestellen";"Turnierballspecial 2015";"FREEPACK";"Für jeden Kauf aus unserer Auswahl an Tennisbällen (Deeplink 147 --> Turnierballspecial 2015 - http://www.keller-sports.de/lp/special-baelle/?utm_source=de.affilinet&utm_medium=banner&utm_campaign=turnierballspecial2015) kann folgender Gutscheincode verwendet werden: Gutscheincode: FREEPACK Mindesteinkaufswert: 1.000 Euro Gültig bis: 31.12.2015 Erhalten Sie ein hochwertiges Tennispaket im Wert von 320 Euro, bestehend aus: - 4 " Got Balls " T-Shirts - 2 Prince Beast XP Saitenset 12m Schnur - 2 Wilson K-Grip Basisband - 2 Wilson Shock Shield Overgrip 2er Pack - 2 Wilson Vibra Fun Dämpfer 2er Pack - 4 Prince Maria Tennis Tennisschläger - 1 Wilson Pro Tennistasche";"19.03.2015 00:00:00";"12.09.2015 00:00:00";"18.03.2015 12:04:45";"Gratisprodukt";"";"";"1.000,00 €";"false";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=7042&type=text&tnb=7&ent=147' target='_blank'> Turnierballspecial 2015</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=7042&type=text&tnb=7' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"57928";"3357";"Shop-Apotheke TÜV-zertifizierte Versandapotheke";"5% Gutschein MBW 55€";"zt6697481";"Für diesen Gutschein gilt: - MBW: 55 € - Bestandskunden - ist nur einmal pro Kunde einlösbar - nur rezeptfreie Medikamente und Produkte";"06.06.2014 00:00:00";"30.06.2015 00:00:00";"13.03.2015 10:51:21";"Sonstige";"";"";"55,00 €";"false";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=3357&type=text&tnb=35' target='_blank'> 5% Gutschein MBW 55€</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=3357&type=text&tnb=35' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"57929";"3357";"Shop-Apotheke TÜV-zertifizierte Versandapotheke";"5€ Gutschein MBW 55€";"zw5988074";"Für diesen Gutschein gilt: - MBW: 55 € - Neukunden - ist nur einmal pro Kunde einlösbar - nur rezeptfreie Medikamente und Produkte";"06.06.2014 00:00:00";"30.06.2015 00:00:00";"13.03.2015 10:51:11";"Sonstige";"";"";"55,00 €";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=3357&type=text&tnb=35' target='_blank'> 5€ Gutschein MBW 55€</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=3357&type=text&tnb=35' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"57930";"3357";"Shop-Apotheke TÜV-zertifizierte Versandapotheke";"5% Gutschein MBW 35€";"zt2448584";"Für diesen Gutschein gilt: - MBW: 35 € - Neukunden - ist nur einmal pro Kunde einlösbar - nur rezeptfreie Medikamente und Produkte";"06.06.2014 00:00:00";"30.06.2015 00:00:00";"13.03.2015 10:50:58";"Sonstige";"";"";"35,00 €";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=3357&type=text&tnb=35' target='_blank'> 5% Gutschein MBW 35€</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=3357&type=text&tnb=35' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"57931";"3357";"Shop-Apotheke TÜV-zertifizierte Versandapotheke";"10% Gutschein MBW 55€";"zp6770772";"Für diesen Gutschein gilt: - MBW: 55 € - Neukunden - ist nur einmal pro Kunde einlösbar - nur rezeptfreie Medikamente und Produkte";"06.06.2014 00:00:00";"30.06.2015 00:00:00";"13.03.2015 10:50:46";"Sonstige";"";"";"55,00 €";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=3357&type=text&tnb=35' target='_blank'> 10% Gutschein MBW 55€</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=3357&type=text&tnb=35' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"84974";"6278";"EuroFlorist - Blumen von Mensch zu Mensch";"10% Rabatt auf Orchideen online";"ORCHIDEENEFDE";"10% beim online Orchideen-Kauf sparen. Der Rabatt gilt sofort ohne Mindestbestellwert und kann mehrfach angewendet werden. Orchideen für sich selbst bestellen oder als Geschenk verschicken. Unsere Floristen liefern persönlich spitzen Qualitäts-Orchideen in diversen Farben und Größen. Jetzt Orchideen bestellen und sparen!";"13.03.2015 00:00:00";"12.09.2015 00:00:00";"12.03.2015 14:35:23";"Auf ausgewählte Produkte";"";"";"";"false";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=6278&type=text&tnb=15&ent=68' target='_blank'> 10% Rabatt auf Orchideen online</a> Verwenden Sie unseren Gutschein und sparen 5 Euro Code: 2482 gültig bis 31.03.10 <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=6278&type=text&tnb=15&ent=68' target='_blank'> www.euroflorist.de</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=6278&type=text&tnb=15' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"80403";"8386";"frontlineshop.com - Der Premium Fashion Shop";"Neukundengutschein";"auf der Homepage";"Wir schenken dir 10% Rabatt für deinen ersten Einkauf! *kein Mindestbestellwert, nicht auf Sale-Ware einlösbar.";"02.02.2015 17:00:00";"01.08.2015 00:00:00";"11.03.2015 11:45:44";"Auf ausgewählte Produkte";"";"";"";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=8386&type=text&tnb=9' target='_blank'> Neukundengutschein</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=8386&type=text&tnb=9' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83962";"10117";"Katzenland.de - Katzenfutter und Katzenzubehör";"12% - Auf alle Artikel im Shop";"AFF-SECRET-12PRCNT";"12% auf das Ganze Sortiment Futter sowie Zubehör. Schnell sein und die ordentlichen Rabatte nutzen.";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 14:51:49";"Für alle Produkte";"";"";"69,00 €";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10117&type=text&tnb=7&ent=47' target='_blank'> 12% - Auf alle Artikel im Shop</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10117&type=text&tnb=7' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83961";"10117";"Katzenland.de - Katzenfutter und Katzenzubehör";"8% - Auf alle Artikel im Shop";"AFF-SECRET-8PRCNT2";"8% auf das Ganze Sortiment Futter sowie Zubehör. Schnell sein und die ordentlichen Rabatte nutzen.";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 14:48:50";"Für alle Produkte";"";"";"69,00 €";"false";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10117&type=text&tnb=7&ent=46' target='_blank'> 8% - Auf alle Artikel im Shop</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10117&type=text&tnb=7' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83957";"10117";"Katzenland.de - Katzenfutter und Katzenzubehör";"Gratis Versand";"AFF-FREE-DELIVERY19";"Als Goodie für unsere Kunden gibt´s für findige Füchse einen kostenlosen Versand mit diesem Gutschein bereits ab 19EUR.";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 14:40:27";"Versandkostenfrei";"";"";"19,00 €";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10117&type=text&tnb=7&ent=40' target='_blank'> Gratis Versand</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10117&type=text&tnb=7' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83955";"10117";"Katzenland.de - Katzenfutter und Katzenzubehör";"12% auf Alle Non-Food Katzenartikel!";"AFF-SECRETUSER-12PRCNT2";"Für Bestandskunden: Neukunden erhalten einen anderen Gutschein. Katzenland gibt einen aus. Wir lieben nicht nur unsere Fellnasen sondern auch unsere Kunden. Daher geben wir wirklich ordentliche 12% auf alles ausser Futter in unserem gesamten Shop! Reinschauen, kaufen oder für Freunde und Vorrat mitbestellen lohnt sich gleich doppelt!";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 14:37:20";"Auf ausgewählte Produkte";"";"";"59,00 €";"false";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10117&type=text&tnb=7&ent=45' target='_blank'> 12% auf Alle Non-Food Katzenartikel!</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10117&type=text&tnb=7' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83954";"10117";"Katzenland.de - Katzenfutter und Katzenzubehör";"21% auf Alle Non-Food Katzenartikel!";"AFF-SECRETUSER-21PRCNT";"Katzenland gibt einen aus. Wir lieben nicht nur unsere Fellnasen sondern auch unsere Kunden. Daher geben wir wirklich ordentliche 21% auf alles ausser Futter in unserem gesamten Shop! Reinschauen, kaufen oder für Freunde und Vorrat mitbestellen lohnt sich gleich doppelt!";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 14:34:39";"Auf ausgewählte Produkte";"";"";"69,00 €";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10117&type=text&tnb=7&ent=44' target='_blank'> 21% auf Alle Non-Food Katzenartikel!</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10117&type=text&tnb=7' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83953";"10117";"Katzenland.de - Katzenfutter und Katzenzubehör";"16% für Sammelbesteller und Vorratskäufer.";"AFF15-SAMMEL-SEC";"Perfekt für Sammelbesteller und Vorratskäufer, mindestens 16 EUR sparen! 16% auf´s gesamte Sortiment. Die grosse Sammelbestelleraktion. Für alle preisbewussten Vorratskäufer geben wir einen satten 16% Rabatt. Wer sich ohnehin für sich seinen Liebling oder für Freunde mit- eindeckt kann hier gleich ordentlich mitsparen. Jetzt schnell zugreifen da die Coupons sehr begrenzt sind! Für Bestandskundenbesteller haben wir noch einen anderen Gutschein.";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 14:27:39";"Für alle Produkte";"";"";"100,00 €";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10117&type=text&tnb=7&ent=43' target='_blank'> 16% für Sammelbesteller und Vorratskäufer.</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10117&type=text&tnb=7' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83952";"10117";"Katzenland.de - Katzenfutter und Katzenzubehör";"8% für Sammelbesteller und Vorratskäufer.";"AFF15-SAMMEL-SEC2";"Perfekt für Sammelbesteller und Vorratskäufer, mindestens 8 EUR sparen! 8% auf´s gesamte Sortiment. Die grosse Sammelbestelleraktion. Für alle preisbewussten Vorratskäufer geben wir einen satten 8% Rabatt. Wer sich ohnehin für sich seinen Liebling oder für Freunde mit- eindeckt kann hier gleich ordentlich mitsparen. Jetzt schnell zugreifen da die Coupons sehr begrenzt sind! Für Neukunden haben wir einen Spezialgutschein.";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 14:24:11";"Für alle Produkte";"";"";"100,00 €";"false";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10117&type=text&tnb=7&ent=42' target='_blank'> 8% für Sammelbesteller und Vorratskäufer.</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10117&type=text&tnb=7' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83934";"10058";"Hundeland.de";"21% auf Alle Non-Food Hundeartikel!";"AFF-SECRETUSER-21PRCNT";"Hundeland gibt einen aus. Wir lieben nicht nur unsere Fellnasen sondern auch unsere Kunden. Daher geben wir wirklich ordentliche 21% auf alles ausser Futter in unserem gesamten Shop! Reinschauen, kaufen oder für Freunde und Vorrat mitbestellen lohnt sich gleich doppelt!";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 13:57:59";"Auf ausgewählte Produkte";"";"";"69,00 €";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10058&type=text&tnb=11&ent=52' target='_blank'> 21% auf Alle Non-Food Hundeartikel!</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10058&type=text&tnb=11' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83944";"10058";"Hundeland.de";"Gratis Versand";"AFF-FREE-DELIVERY19";"Als Goodie für unsere Kunden gibt´s für findige Füchse einen kostenlosen Versand mit diesem Gutschein bereits ab 19EUR.";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 13:56:39";"Versandkostenfrei";"";"";"19,00 €";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10058&type=text&tnb=11&ent=46' target='_blank'> Gratis Versand</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10058&type=text&tnb=11' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83936";"10058";"Hundeland.de";"12% auf Alle Non-Food Hundeartikel!";"AFF-SECRETUSER-12PRCNT2";"Für Bestandskunden: Neukunden erhalten einen anderen Gutschein. Hundeland gibt einen aus. Wir lieben nicht nur unsere Fellnasen sondern auch unsere Kunden. Daher geben wir wirklich ordentliche 12% auf alles ausser Futter in unserem gesamten Shop! Reinschauen, kaufen oder für Freunde und Vorrat mitbestellen lohnt sich gleich doppelt!";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 12:57:23";"Auf ausgewählte Produkte";"";"";"59,00 €";"false";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10058&type=text&tnb=11&ent=53' target='_blank'> 12% auf Alle Non-Food Hundeartikel!</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10058&type=text&tnb=11' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83929";"10058";"Hundeland.de";"8% - Auf alle Artikel im Shop";"AFF-SECRET-8PRCNT2";"8% auf das Ganze Sortiment Futter sowie Zubehör. Schnell sein und die ordentlichen Rabatte nutzen.";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 12:43:00";"Für alle Produkte";"";"";"69,00 €";"false";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10058&type=text&tnb=11&ent=51' target='_blank'> 8% - Auf alle Artikel im Shop</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10058&type=text&tnb=11' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83928";"10058";"Hundeland.de";"12% - Auf alle Artikel im Shop";"AFF-SECRET-12PRCNT";"12% auf das Ganze Sortiment Futter sowie Zubehör. Schnell sein und die ordentlichen Rabatte nutzen.";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 12:42:05";"Für alle Produkte";"";"";"69,00 €";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10058&type=text&tnb=11&ent=50' target='_blank'> 12% - Auf alle Artikel im Shop</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10058&type=text&tnb=11' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83926";"10058";"Hundeland.de";"8% für Sammelbesteller und Vorratskäufer.";"AFF15-SAMMEL-SEC2";"Perfekt für Sammelbesteller und Vorratskäufer, mindestens 8 EUR sparen! 8% auf´s gesamte Sortiment. Die grosse Sammelbestelleraktion. Für alle preisbewussten Vorratskäufer geben wir einen satten 8% Rabatt. Wer sich ohnehin für sich seinen Liebling oder für Freunde mit- eindeckt kann hier gleich ordentlich mitsparen. Jetzt schnell zugreifen da die Coupons sehr begrenzt sind! Für Neukunden haben wir einen Spezialgutschein.";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 12:30:15";"Für alle Produkte";"";"";"100,00 €";"false";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10058&type=text&tnb=11&ent=49' target='_blank'> 8% für Sammelbesteller und Vorratskäufer.</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10058&type=text&tnb=11' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83925";"10058";"Hundeland.de";"16% für Sammelbesteller und Vorratskäufer.";"AFF15-SAMMEL-SEC";"Perfekt für Sammelbesteller und Vorratskäufer, mindestens 16 EUR sparen! 16% auf´s gesamte Sortiment. Die grosse Sammelbestelleraktion. Für alle preisbewussten Vorratskäufer geben wir einen satten 16% Rabatt. Wer sich ohnehin für sich seinen Liebling oder für Freunde mit- eindeckt kann hier gleich ordentlich mitsparen. Jetzt schnell zugreifen da die Coupons sehr begrenzt sind! Für Bestandskundenbesteller haben wir noch einen anderen Gutschein.";"05.03.2015 00:00:00";"05.06.2015 00:00:00";"04.03.2015 12:29:00";"Für alle Produkte";"";"";"100,00 €";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=10058&type=text&tnb=11&ent=48' target='_blank'> 16% für Sammelbesteller und Vorratskäufer.</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=10058&type=text&tnb=11' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83582";"2988";"Douglas Parfümerie DACH";"10% Gutschein für Bestandskunden";"BSTCH3";"Ab dem 02.03.2015 gibt es bei Douglas.ch Gutscheine für Neu- und Bestandskunden. Aktion: 10% Gutschein für Bestandskunden Gutscheinwert: 10% Rabatt MBW: kein MBW Gutscheincode: BSTCH3 Aktionszeitraum: 02.03.2015 - 30.06.2015 Einmalig einlösbar. Gültig für das gesamte Sortiment außer Gutscheine, Gutscheinkarten, Bücher und Abos. Nicht mit anderen Aktionen kombinierbar. Nur ein Rabatt pro Kunde.";"02.03.2015 00:00:00";"30.06.2015 23:59:00";"02.03.2015 14:48:10";"Für alle Produkte";"";"";"";"false";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=2988&type=text&tnb=45' target='_blank'> 10% Gutschein für Bestandskunden</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=2988&type=text&tnb=45' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
"83585";"2988";"Douglas Parfümerie DACH";"CH: 15 CHF Gutschein für Neukunden";"NEU315";"Aktion: 15 CHF Gutschein für Neukunden Gutscheinwert: 15 CHF MBW: 80 CHF Gutscheincode: NEU315 Aktionszeitraum: 02.03.2015 - 30.06.2015 Einmalig einlösbar. Gültig für das gesamte Sortiment außer Gutscheine, Gutscheinkarten, Bücher und Abos. Nicht mit anderen Aktionen kombinierbar. Nur ein Rabatt pro Kunde.";"02.03.2015 00:00:00";"30.06.2015 00:00:00";"02.03.2015 14:47:49";"Für alle Produkte";"";"";"80,00 €";"true";"false";"aktiv";"<!-- BEGIN PARTNER PROGRAM - DO NOT CHANGE THE PARAMETERS OF THE HYPERLINK --> <a href='http://partners.webmasterplan.com/click.asp?ref=610469&site=2988&type=text&tnb=45' target='_blank'> CH: 15 CHF Gutschein für Neukunden</a> <img src='http://banners.webmasterplan.com/view.asp?ref=610469&site=2988&type=text&tnb=45' BORDER='0' WIDTH='1' HEIGHT='1' /> <!-- END PARTNER PROGRAM -->"
